commit,p50,p95,p99
0208557d589bda7218611cfb9524363bfb1bf8d5,54631,61807,66925
986fdf8cef02d60d53fb7b893f5e70aa4025ac2b,48233,52763,55124
2d10006ecfcee31bddb9ab184f379b5a9d21143e,47565,49338,50343
7b679e8c2ae206f668eabe15846cdc891164fae1,45314,46653,53743
08fa57ae273860a9eda301d0f707ee8c6ef7c8fa,43629,45743,51162
719dc778ce464711f53e67f784ea0d796c6df9c9,47973,51597,61199
ae7aa7cc552cbbd041f18d697d5ca4036fce4ef4,46121,47512,48791
f72122693bcd0e36eafe09f10a686338cb7eca01,41872,46003,55251
05ed0f88bfbe21c782041b40408d3eea17d61828,39466,41666,48329
9b55b96d8ed8dd331e2d589120f86c6d253ad2b9,41379,46535,51842
105ceec9bbf4d8f8c617445aa5e1e582f1adff4a,39100,40263,41832
ec372be18ec56daa8e23224d2ebbd095f938c527,40966,43781,49724
efb2c1cd3444473fa09e48f4c09228d80e5a6aa5,41312,61232,146503
ab95ff3d4b526749283345dd48b708aa89f1cfc5,42600,47478,56298
55c6cb58309a6e4efd8787d1b13d48ae27c5f4a3,40286,43335,45414
1bb7307d6401b8d76b57b93fa25c5574b6c40bf2,34155,36640,38428
04ed30e962560f8315533afce75bebe67159683b,40064,44291,47332
f3dabedf327d253c72f645b4d5f1b16cdde459c3,39534,41084,46283
3767cf41c1ecbc8e181e628402d098f4696f98e9,34196,38454,53164
f694a1b6f9befd6ff86e1b64a169f2cd02e6571c,41084,44245,46331
e6226e3e5eccd4c4766f645033485d487c75ec88,43298,46950,50364
a5819b4bd38c958662d21b170f460b8c0a05ccb0,34375,38013,46961
a271b89e9c1d3b06539be8c08a823c4f6324abbf,38340,39972,40318
c7173bef10ebe17f65551318b3b551b150b9515d,41591,50460,54752
4467da61b74bb0a612a931288b7eef813cc93904,38949,41784,43607
a8411efe06b462e3eaf599ce2617bfa7e5fb15e2,39494,40737,42395
193d300962952e689c19a1c8c817fdd98f8cec3d,39065,40695,42506
d7b0f27aa5462027d53334ee56f2335b9eaebc1a,43130,46134,49663
0012b49ca96c81b96b009f835871343fde4d5180,41443,42976,44523
e2f7280ce3ca234eac3cf6124f494857bb70030e,30682,32738,33945
74f08897ff2e787a1bb87cb80bbc8d745bae92f1,32092,37547,48713
4e2ee3aa95a4318513896aedc2941145fbf634b7,30451,32466,33352
ed16a2ebcb91eed2fa4acc557dd841c18d912392,30904,39037,43377
